LA,Ofsted URN,URN
Lewisham,2549850,603000
Lewisham,521019,603001
Lewisham,603015,603015
Lewisham,45,603024
Lewisham,603026,603026
Southwark,EY309474,603051
Southwark,EY221043,603064
Southwark,EY319712,603071
Southwark,EY470391,603094
Southwark,EY284881,603115
Southwark,EY559262,603137
Southwark,EY426366,603142
Southwark,EY491504,603143
Southwark,EY474433,603166
Southwark,EY301588,603172
Southwark,EY250623,603174
Southwark,EY442947,603181
Southwark,EY392185,603197
Southwark,EY374684,603198
Southwark,EY402615 ,603199
Southwark,159908,603203
Southwark,EY372996,603212
Southwark,107303,603213
Southwark,EY242466,603217
Southwark,107398,603218
Southwark,107377,603223
Southwark,EY480006,603230
Southwark,EY407729,603232
Southwark,2655681,603234
Southwark,107172,603238
Southwark,2514998,603241
Southwark,EY376695,603245
Southwark,EY442181,603257
Southwark,EY210122,603263
Southwark,2703399,603264
Southwark,2530349,603272
Southwark,2558099,603278
Southwark,EY424131,603280
Southwark,EY431103,603281
Southwark,2565151,603283
Southwark,EY210123 ,603285
Tower Hamlets,119661,603457
Tower Hamlets,EY445138,603465
Tower Hamlets,EY379832,603468
Tower Hamlets,EY283413,603479
Tower Hamlets,EY474997,603481
Tower Hamlets,EY402735,603485
Tower Hamlets,EY451533,603496
Tower Hamlets,EY378786,603497
Tower Hamlets,EY492846,603498
Tower Hamlets,EY480270,603504
Tower Hamlets,119704,603507
Tower Hamlets,EY397102,603521
Tower Hamlets,119660,603524
Tower Hamlets,EY447535,603533
Tower Hamlets,EY435642,603538
Tower Hamlets,EY539097,603549
Tower Hamlets,EY320455,603551
Tower Hamlets,511060,603560
Tower Hamlets,2572587,603561
Bexley,EY460025,603730
Westminster,EY281430,604262
Barking and Dagenham,EY411214,604593
Barking and Dagenham,EY435508,604603
Barking and Dagenham,EY304186,604624
Barking and Dagenham,504405,604628
Barking and Dagenham,EY471980,604632
Barking and Dagenham,EY364884,604633
Barking and Dagenham,504431,604643
Barking and Dagenham,EY233959,604644
Barking and Dagenham,EY309920,604646
Barking and Dagenham,EY432374,604649
Barking and Dagenham,EY339354,604651
Barking and Dagenham,EY554227,604666
Barking and Dagenham,EY356442,604672
Barnet,146933,604853
Barnet,EY455542,604856
Barnet,EY440270,604863
Barnet,EY258904,604866
Barnet,EY311905,604868
Barnet,EY359482,604892
Barnet,EY472805,604909
Barnet,146948,604922
Barnet,EY289895,604934
Barnet,EY458276,604941
Barnet,EY355446,604945
Barnet,147412,604953
Barnet,EY402335,604956
Barnet,EY349150,604990
Barnet,EY481349,604993
Barnet,EY478090,604995
Barnet,EY434953,605000
Barnet,EY420534,605006
Barnet,EY488506,605023
Barnet,EY367103,605039
Barnet,EY540134,605049
Barnet,EY472312,605057
Barnet,EY541242,605062
Barnet,EY385396,605066
Barnet,EY465486,605068
Barnet,EY497813,605071
Barnet,147146,605073
Barnet,EY548188,605075
Barnet,EY455294,605087
Barnet,EY498823,605103
Barnet,EY498493,605108
Barnet,2529512,605150
Barnet,EY475291,605151
Barnet,EY544257,605153
Barnet,2603714,605178
Barnet,2559787,605182
Barnet,15,605183
Barnet,2576469,605194
Barnet,2626943,605204
Barnet,0,605215
Bexley,EY402873,605429
Bexley,EY264992,605437
Bexley,EY292279,605438
Bexley,EY221389,605443
Bexley,EY283497,605444
Bexley,115500,605445
Bexley,EY344229,605448
Bexley,EY458284,605449
Bexley,EY375209,605450
Bexley,115834,605451
Bexley,115831,605454
Bexley,EY390367,605455
Bexley,115450,605459
Bexley,EY478877,605460
Bexley,EY418027,605463
Bexley,RA001205,605467
Bexley,EY340628,605468
Bexley,EY408503,605469
Bexley,EY437943,605474
Bexley,EY346024,605476
Bexley,159643,605477
Bexley,EY480659,605483
Bexley,EY412054,605489
Bexley,EY398718,605492
Bexley,EY487620,605494
Bexley,EY395846,605495
Bexley,115476,605498
Bexley,EY289429,605504
Bexley,EY490494,605505
Bexley,115498,605506
Bexley,EY450640,605508
Bexley,EY461428,605512
Bexley,EY332214,605515
Bexley,EY257964,605516
Bexley,EY436845,605517
Bexley,EY233948,605518
Bexley,EY430220,605528
Bexley,EY316866,605537
Bexley,EY452230,605538
Bexley,EY390991,605541
Bexley,EY539125,605548
Bexley,EY374756,605552
Bexley,EY442439,605557
Bexley,EY500444,605558
Bexley,EY472688,605560
Bexley,EY500265,605564
Bexley,EY475549,605565
Bexley,EY244734,605568
Bexley,125941,605570
Bexley,115571,605571
Bexley,EY354423,605572
Bexley,EY343775,605573
Bexley,EY490227,605576
Bexley,EY330112,605577
Bexley,2625074,605579
Bexley,115721,605581
Bexley,EY298238,605582
Bexley,EY538575,605585
Bexley,EY430782,605588
Bexley,EY474597,605593
Bexley,EY282643,605602
Bexley,EY484808,605605
Bexley,EY550719,605607
Bexley,EY489353,605613
Bexley,EY493348,605621
Bexley,510728,605623
Bexley,EY448537,605626
Bexley,EY538679,605627
Bexley,EY440656,605629
Bexley,EY442530,605631
Bexley,EY554558,605634
Bexley,EY488369,605636
Bexley,EY419486,605638
Bexley,EY488474,605641
Bexley,EY557374,605643
Bexley,EY498858,605645
Bexley,EY540213,605646
Bexley,EY557800,605651
Bexley,RA000894,605652
Bexley,EY547412,605658
Bexley,EY559834,605663
Bexley,EY432960,605664
Bexley,EY459939,605665
Bexley,EY561047,605669
Bexley,510802,605671
Bexley,EY264261,605673
Bexley,EY496864,605675
Bexley,EY542860,605676
Bexley,EY499129,605680
Bexley,2526286,605684
Bexley,2552283,605686
Bexley,EY462091,605691
Bexley,TY0321009,605692
Bexley,EY547201,605693
Bexley,2501856,605697
Bexley,EY562246,605698
Bexley,EY561554,605703
Bexley,EY496937,605704
Bexley,2496511,605706
Bexley,EY429362,605707
Bexley,2579046,605709
Bexley,EY344647,605718
Bexley,2593963,605721
Bexley,EY479237,605724
Bexley,EY498273,605744
Bexley,2589800,605747
Bexley,2652152,605748
Bexley,2648960,605749
Bexley,2615831,605750
Bexley,TY0422003,605751
Bexley,RA001033,605753
Bexley,TY0422003,605754
Bexley,TY0421003,605757
Bexley,EY430312,605759
Brent,EY236434,605771
Brent,504476,605786
Brent,159860,605787
Brent,EY408202,605816
Brent,EY330538,605822
Brent,EY395008,605833
Brent,EY437370,605846
Brent,EY250707,605862
Brent,EY388410,605866
Brent,EY299602,605874
Brent,EY429761,605875
Brent,EY485144,605878
Brent,EY483131,605883
Brent,EY470825,605888
Brent,EY296408,605895
Brent,EY437514,605899
Brent,137525,605905
Brent,137611,605918
Brent,EY497814,605922
Brent,EY277166,605924
Brent,EY489772,605928
Brent,EY459300,605929
Brent,EY548173,605930
Brent,137446,605931
Brent,EY550059,605936
Brent,EY553095,605937
Brent,EY542184,605939
Brent,EY471498,605941
Brent,EY554482,605957
Brent,2545755,605960
Brent,2524502,605963
Brent,2514964,605968
Brent,EY464818,605975
Brent,2555289,605978
Brent,2556476,605982
Brent,2603490,605983
Brent,EY263595,605985
Brent,EY559899,605986
Brent,221004,605993
Brent,2636434,605995
Brent,2560166,605996
Brent,2560166,605998
Brent,2655489,606001
Brent,2613283,606006
Brent,2650198,606009
Brent,EY0821006,606012
Brent,2711061,606016
Bromley,EY294881,606233
Bromley,136781,606234
Bromley,EY314546,606235
Bromley,EY315432,606237
Bromley,402577,606240
Bromley,EY305495,606241
Bromley,EY276913,606254
Bromley,EY311986,606255
Bromley,EY426782,606260
Bromley,EY100526,606262
Bromley,EY288744,606265
Bromley,EY393103,606272
Bromley,EY469151,606279
Bromley,EY469168,606280
Bromley,EY411097,606282
Bromley,136882,606283
Bromley,EY474895,606285
Bromley,EY410355,606288
Bromley,EY480224,606303
Bromley,EY358065,606304
Bromley,EY386066,606306
Bromley,EY407658,606307
Bromley,EY486741,606334
Bromley,EY315444,606336
Bromley,EY482777,606339
Bromley,EY268262,606345
Bromley,EY357821,606346
Bromley,EY465532,606353
Bromley,EY342775,606368
Bromley,EY449270,606374
Bromley,EY481307,606378
Bromley,EY294702,606379
Bromley,EY266560,606392
Bromley,EY309863,606400
Bromley,EY538301,606404
Bromley,EY441125,606406
Bromley,RA000119,606407
Bromley,EY376318,606408
Bromley,504472,606414
Bromley,136911,606422
Bromley,EY346369,606424
Bromley,EY345874,606426
Bromley,EY495988,606427
Bromley,EY240365,606429
Bromley,EY549087,606449
Bromley,EY493872,606451
Bromley,EY339470,606456
Bromley,EY417841,606461
Bromley,EY287348,606462
Bromley,EY497473,606466
Bromley,EY544409,606468
Bromley,EY498752,606473
Bromley,EY331342,606480
Bromley,EY394167,606481
Bromley,402656,606482
Bromley,136756,606483
Bromley,EY556439,606498
Bromley,EY560399,606508
Bromley,EY474826,606510
Bromley,136585,606520
Bromley,EY561015,606521
Bromley,EY492328,606526
Bromley,EY254679,606528
Bromley,EY307846,606529
Bromley,EY309977,606531
Bromley,EY218719,606532
Bromley,EY472854,606535
Bromley,EY542753,606542
Bromley,137134,606547
Bromley,EY348185,606563
Bromley,EY374504,606573
Bromley,2538621,606576
Bromley,EY557139,606577
Bromley,2539426,606578
Bromley,EY542839,606579
Bromley,EY546081,606596
Bromley,EY550062,606599
Bromley,136759,606600
Bromley,EY499297,606602
Bromley,2546440,606603
Bromley,EY440539,606604
Bromley,EY485697,606607
Bromley,2524410,606609
Bromley,2516929,606610
Bromley,2535526,606611
Bromley,136937,606617
Bromley,EY361237,606618
Bromley,2562276,606622
Bromley,EY544759,606627
Bromley,2587607,606643
Bromley,2550043,606647
Bromley,EY469257,606650
Bromley,EY457298,606658
Bromley,EY535560,606665
Bromley,136584,606691
Bromley,RA871,606694
Bromley,2548726,606695
Bromley,EY487264,606696
Bromley,2621220,606697
Bromley,2593633,606699
Bromley,RA000975,606705
Bromley,RA933,606706
Bromley,136587,606707
Bromley,2637419,606708
Bromley,EY418575,606710
Bromley,EY544860,606712
Bromley,EY451669,606717
Bromley,2555291,606718
Bromley,2660867,606719
Bromley,TY0222006,606725
Bromley,RA333,606727
Bromley,2526706,606732
West Sussex,EY235314,607706
Ealing,EY338726,607792
Ealing,EY357282,607811
Ealing,EY389591,607840
Ealing,EY451736,607844
Ealing,EY470716,607846
Ealing,EY493246,607865
Ealing,EY406177,607883
Ealing,EY136603,607884
Ealing,EY364354,607887
Ealing,EY293599,607888
Ealing,EY377171,607894
Enfield,EY406384,608329
Enfield,EY448196,608333
Enfield,135694,608334
Enfield,135837,608341
Enfield,EY398474,608348
Enfield,EY441507,608353
Enfield,EY397608,608362
Enfield,EY394573,608372
Enfield,EY101461,608388
Enfield,EY330171,608392
Enfield,EY253467,608399
Enfield,EY276717,608400
Enfield,135875,608407
Enfield,135860,608409
Enfield,160094,608410
Enfield,EY347093,608415
Enfield,EY475084,608419
Enfield,EY487473,608437
Enfield,EY388164,608444
Enfield,EY392780,608450
Enfield,EY489750,608451
Enfield,EY346148,608460
Enfield,EY374399,608483
Enfield,EY452574,608485
Enfield,EY540511,608492
Enfield,EY485290,608498
Enfield,EY536809,608501
Enfield,EY418441,608505
Enfield,EY276365,608506
Enfield,160033,608513
Enfield,135723,608515
Enfield,EY397207,608522
Enfield,EY542908,608526
Enfield,EY258065,608530
Enfield,EY472803,608531
Enfield,EY274308,608533
Enfield,135705,608540
Enfield,EY337551,608542
Enfield,EY377475,608547
Enfield,EY485022,608550
Enfield,135633,608552
Enfield,EY545212,608556
Enfield,135509,608563
Enfield,EY544149,608581
Enfield,EY481882,608586
Enfield,2508921,608588
Enfield,2536411,608603
Enfield,2553635,608609
Enfield,2550714,608613
Enfield,160074,608618
Enfield,2586177,608619
Enfield,2590373,608621
Enfield,CA000038,608625
Enfield,CA000038,608627
Enfield,CA000038,608628
Enfield,CA000038,608646
Enfield,2626642,608655
Enfield,2550884,608656
Enfield,CA 000045,608665
Enfield,EY306075,608679
Haringey,EY363489,608889
Harrow,EY364718,609184
Harrow,147758,609186
Harrow,EY408173,609191
Harrow,EY431838,609204
Harrow,147751,609304
Harrow,EY485694,609311
Harrow,EY490381,609322
Harrow,EY474707,609325
Harrow,EY480353,609330
Harrow,EY444083,609331
Harrow,EY290673,609342
Harrow,EY500170,609346
Harrow,EY496332,609352
Harrow,EY333147,609353
Harrow,EY498723,609356
Harrow,EY243185,609358
Harrow,EY490131,609361
Harrow,EY556274,609423
Harrow,EY560730,609526
Harrow,EY556041,609529
Harrow,147687,609532
Harrow,EY248023,609533
Harrow,154266,609553
Harrow,148009,609555
Harrow,EY563731,609572
Harrow,EY435376,609573
Harrow,EY384255,609575
Harrow,CA000038,609576
Harrow,CA000038,609577
Harrow,CA000038,609578
Harrow,CA000038,609579
Harrow,2553410,609581
Harrow,CA000038,609582
Harrow,CA000045,609590
Harrow,2689683,609591
Harrow,147856,609593
Harrow,147828,609594
Harrow,2638460,609595
Havering,EY276413,609631
Havering,EY371636,609643
Havering,144521,609650
Havering,EY266822,609655
Havering,EY412101,609659
Havering,EY389814,609662
Havering,EY453629,609663
Havering,EY364415,609664
Havering,EY435298,609665
Havering,EY459681,609676
Havering,EY477506,609678
Havering,EY475025,609680
Havering,118799,609687
Havering,EY265655,609704
Havering,EY371438,609710
Havering,EY441289,609722
Havering,EY538334,609736
Havering,EY543199,609742
Havering,159550,609745
Havering,118938,609752
Havering,EY482990,609753
Havering,EY501844,609754
Havering,EY451639,609764
Havering,EY491102,609765
Havering,EY550749,609781
Havering,EY405893,609783
Havering,EY489954,609790
Havering,EY558901,609807
Havering,118744,609810
Havering,EY396019,609818
Havering,EY563444,609828
Havering,2552810,609831
Havering,2548363,609835
Havering,EY473221,609836
Havering,EY277460,609840
Havering,118775,609846
Havering,EY496671,609851
Havering,2635067,609853
Havering,2636968,609854
Havering,118653,609862
Hillingdon,161089,610161
Hillingdon,EY418353,610162
Hillingdon,EY294754,610167
Hillingdon,EY261505,610174
Hillingdon,138708,610180
Hillingdon,EY358631,610189
Hillingdon,EY370265,610191
Hillingdon,EY468188,610192
Hillingdon,EY419768,610197
Hillingdon,EY427986,610198
Hillingdon,138751,610217
Hillingdon,138887,610219
Hillingdon,138694,610226
Hillingdon,EY359356,610237
Hillingdon,EY333003,610260
Hillingdon,138813,610274
Hillingdon,138595,610297
Hillingdon,EY258490,610298
Hillingdon,EY433147,610301
Hillingdon,EY318848,610304
Hillingdon,EY298542,610317
Hillingdon,EY347601,610342
Hillingdon,EY417410,610343
Hillingdon,138927,610347
Hillingdon,EY461585,610353
Hillingdon,EY541321,610356
Hillingdon,EY430259,610359
Hillingdon,161119,610362
Hillingdon,138548,610371
Hillingdon,EY281739,610377
Hillingdon,139019,610393
Hillingdon,EY554188,610397
Hillingdon,EY562489,610406
Hillingdon,EY497670,610410
Hillingdon,EY563242,610415
Hillingdon,EY456844,610418
Hillingdon,EY469266,610425
Hounslow,CA000015,610542
Hounslow,EY266952,610544
Hounslow,116004,610549
Hounslow,149822,610550
Hounslow,EY411080,610553
Hounslow,EY342624,610554
Hounslow,EY279293,610555
Hounslow,EY549622,610559
Hounslow,EY346997,610560
Hounslow,EY447204,610564
Hounslow,EY485276,610568
Hounslow,EY462995,610587
Hounslow,EY402479,610588
Hounslow,149798,610590
Hounslow,EY367693,610592
Hounslow,EY408477,610595
Hounslow,EY276203,610597
Hounslow,EY395980,610599
Hounslow,EY472890,610600
Hounslow,EY484915,610603
Hounslow,EY374034,610611
Hounslow,EY101078,610612
Hounslow,EY335503,610614
Hounslow,EY386765,610617
Hounslow,EY402567,610626
Hounslow,EY388215,610646
Hounslow,EY438910,610648
Hounslow,EY497673,610650
Hounslow,EY464649,610654
Hounslow,160936,610656
Hounslow,EY367235,610663
Hounslow,EY267680,610669
Hounslow,EY552126,610672
Hounslow,EY551210,610676
Hounslow,EY265438,610681
Hounslow,EY255213,610682
Hounslow,EY428307,610688
Hounslow,EY546795,610707
Hounslow,EY321199,610718
Hounslow,EY364548,610720
Hounslow,116135,610721
Hounslow,EY419476,610722
Hounslow,EY409020,610723
Hounslow,2572861,610725
Hounslow,EY351825,610729
Hounslow,2569090,610731
Hounslow,116063,610733
Hounslow,EY255930,610734
Hounslow,EY369674,610735
Hounslow,EY273565,610736
Hounslow,EY381685,610738
Hounslow,CA000045,610741
Hounslow,2599926,610742
Hounslow,EY479887,610744
Hounslow,2677528,610745
Hounslow,2549519,610746
Hounslow,2590163,610747
Hounslow,EY555844,610748
Kingston upon Thames,EY379951,610876
Kingston upon Thames,EY358502,610896
Kingston upon Thames,131931,610907
Kingston upon Thames,131946,610913
Kingston upon Thames,EY405533,610916
Kingston upon Thames,EY418767,610917
Kingston upon Thames,EY401421,610931
Kingston upon Thames,EY429124,610935
Kingston upon Thames,EY392832,610939
Kingston upon Thames,EY320822,610941
Kingston upon Thames,EY351755,610944
Kingston upon Thames,EY364052,610945
Kingston upon Thames,EY379076,610953
Kingston upon Thames,EY409786,610954
Kingston upon Thames,EY451490,610955
Kingston upon Thames,EY489529,610974
Kingston upon Thames,EY494869,610976
Kingston upon Thames,EY433840,610985
Kingston upon Thames,EY463610,610988
Kingston upon Thames,132103,611000
Kingston upon Thames,132022,611003
Kingston upon Thames,EY467987,611006
Kingston upon Thames,131927,611010
Kingston upon Thames,EY275451,611024
Kingston upon Thames,EY416386,611027
Kingston upon Thames,EY462170,611033
Kingston upon Thames,EY401533,611044
Kingston upon Thames,EY460486,611046
Kingston upon Thames,EY410336,611051
Kingston upon Thames,EY294837,611053
Kingston upon Thames,EY442437,611054
Kingston upon Thames,2622286,611056
Kingston upon Thames,EY303066,611061
